gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerType
0,0,0,0,2,1,0,1,0,2,0,0,2,2,0,1,1,4,3565,2
1,0,1,0,5,1,2,1,0,2,2,0,2,2,0,1,2,5,6603,0
0,1,0,0,2,1,0,0,0,2,0,2,0,0,0,0,0,2,1830,3
0,0,1,0,5,1,2,0,2,2,2,2,2,2,2,0,1,4,6223,0
0,0,1,1,5,1,2,0,2,2,2,0,0,0,0,1,0,2,4508,6
1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,3,0,1328,1
0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,0,865,1
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,72,5
0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,4,168,5
0,0,1,0,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1303,1
0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,2,1,996,1
0,1,1,0,5,1,0,1,2,2,2,0,0,2,1,0,0,4,6430,0
1,0,1,1,3,1,2,0,2,0,2,2,0,0,2,1,1,2,2278,7
1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,1,681,1
0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,4,574,5
1,0,1,1,0,1,2,1,0,2,2,0,0,0,0,1,0,3,371,5
0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,1,2,1,840,1
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,3,846,1
0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,1,2,2,889,1
1,0,1,0,5,1,2,1,0,2,0,2,2,2,2,1,2,5,6823,0
1,1,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,805,1
1,0,1,1,3,1,2,1,2,0,0,0,2,2,1,0,2,4,4016,2
1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,83,5
0,0,0,0,3,1,0,1,0,2,0,2,2,2,2,1,0,4,3959,2
1,0,1,0,4,1,0,0,0,0,2,0,0,0,1,0,1,1,2878,7
0,0,0,0,3,1,0,2,1,1,1,1,1,1,2,1,3,0,945,1
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,3,1373,3
1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,4,492,5
1,0,1,0,1,1,0,0,2,0,0,0,0,2,0,1,0,2,1406,3
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
1,0,1,0,5,1,2,1,0,0,2,0,2,2,1,1,1,4,6962,4
1,0,1,1,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8126,4
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,0,690,1
1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,4,181,5
1,0,0,1,1,0,1,0,2,0,0,2,0,0,2,0,3,1,830,1
0,0,1,1,4,1,2,1,0,2,2,2,0,2,1,1,1,4,5608,0
1,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,1,4,3646,2
0,0,0,0,3,1,2,0,0,2,2,2,2,2,1,0,1,3,3662,2
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,25,5
0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,0,5,2566,7
0,0,0,0,5,1,2,0,2,2,2,2,2,2,2,0,2,4,5308,6
1,0,0,0,1,1,2,1,0,0,2,2,0,0,1,0,2,4,1410,3
0,0,1,0,3,1,0,1,0,2,2,2,0,0,1,1,0,4,3339,2
1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,1,50,5
1,1,1,1,5,0,1,0,2,2,2,2,2,2,2,1,0,2,4732,6
1,0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,4,90,5
1,0,0,0,3,1,2,1,0,2,2,0,2,2,2,1,0,5,5067,6
1,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,214,5
0,1,1,0,4,1,2,1,0,2,2,0,0,0,0,1,2,3,4874,6
0,0,0,0,3,0,1,0,2,2,2,2,0,2,1,1,2,2,2348,7
1,0,0,0,3,1,2,1,0,0,2,0,0,2,0,1,3,4,4063,2
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,44,5
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,0,4,2595,7
1,1,1,0,2,1,2,0,0,2,2,2,2,2,0,1,0,3,2309,7
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,89,5
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,367,5
0,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,4,3944,2
0,0,0,0,5,1,2,0,2,2,2,2,2,2,2,1,1,4,5965,0
1,1,1,0,2,1,2,1,2,0,2,2,2,2,0,1,0,5,3694,2
0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,1,3,2524,7
1,1,0,0,2,0,1,0,0,0,2,2,2,2,0,1,2,2,1803,3
0,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,415,5
0,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,0,0,624,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,237,5
1,0,1,1,5,1,2,1,0,0,2,0,2,2,0,1,1,4,7007,4
0,0,1,0,5,1,0,0,2,0,0,2,0,0,1,0,0,2,3848,2
1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,1,3,0,419,5
1,0,0,0,5,1,0,2,1,1,1,1,1,1,2,1,1,0,1468,3
1,0,1,1,4,1,2,1,2,0,2,0,2,0,1,1,0,4,5812,0
1,1,1,1,2,1,0,1,0,2,0,0,2,2,0,1,3,4,2861,7
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,19,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,19,5
1,1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,3,233,5
0,0,1,0,3,1,2,2,1,1,1,1,1,1,1,1,0,0,1066,1
0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,2,3,2149,3
1,0,0,0,4,1,2,1,0,2,2,2,0,0,0,1,2,4,4473,6
0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,3,3545,2
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,3,1195,1
1,0,1,0,5,1,2,1,0,2,2,2,0,2,2,1,0,4,6858,4
0,0,1,1,3,1,2,2,1,1,1,1,1,1,2,1,3,0,1024,1
0,0,1,1,1,1,0,1,0,2,0,0,0,2,0,0,2,3,1845,3
0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,3,75,5
0,0,1,1,0,1,2,2,1,1,1,1,1,1,0,1,3,0,132,5
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,515,5
1,0,0,1,2,1,2,1,0,2,2,2,0,2,1,0,1,4,2830,7
1,0,1,1,3,1,2,2,1,1,1,1,1,1,1,0,3,0,1110,1
0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,449,5
0,1,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,2,2838,7
1,1,1,0,4,1,2,1,0,2,2,0,2,2,1,1,0,5,5376,6
0,0,1,1,0,1,2,1,0,0,0,0,0,2,0,0,2,4,858,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,3,1395,3
0,0,1,0,5,1,2,0,2,0,0,2,0,0,1,0,0,2,3975,2
0,0,1,1,5,1,0,2,1,1,1,1,1,1,0,1,3,0,1182,1
0,0,1,1,5,0,1,0,2,2,2,2,2,2,2,1,1,2,4784,6
1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,2,119,5
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,518,5
1,0,1,0,3,1,0,2,1,1,1,1,1,1,2,1,2,0,899,1
0,0,0,0,2,0,1,0,0,0,2,2,2,0,0,1,1,1,1183,1
1,0,1,0,2,1,0,2,1,1,1,1,1,1,1,0,0,0,720,1
1,0,1,1,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8468,4
1,0,1,0,2,1,2,1,0,0,0,2,0,2,0,1,0,4,3161,7
1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,2,55,5
0,0,1,1,1,1,2,1,2,0,2,2,2,2,0,1,2,5,1882,3
0,1,0,0,4,1,2,1,2,0,0,0,2,2,0,0,1,4,5070,6
0,0,1,0,4,1,2,1,2,2,2,2,2,2,1,1,3,5,6049,0
0,0,0,1,1,1,2,0,2,0,0,0,0,2,0,0,2,2,1166,1
0,0,1,0,2,1,0,1,0,0,0,0,0,2,0,0,2,3,2937,7
0,0,0,0,4,1,2,1,0,2,2,0,2,2,0,1,2,5,6396,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,69,5
0,0,1,1,4,1,2,2,1,1,1,1,1,1,2,1,0,0,1270,1
1,0,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,4,759,1
1,0,1,1,5,1,0,1,2,2,0,2,2,2,2,0,0,5,7611,4
0,0,0,0,5,1,2,2,1,1,1,1,1,1,1,0,3,0,1642,3
0,1,0,0,1,1,0,0,2,0,2,2,0,2,0,1,3,3,1545,3
1,0,1,0,4,0,1,0,0,2,2,2,2,2,0,1,0,2,3582,2
0,0,1,1,2,1,0,1,0,0,0,0,0,2,0,1,2,3,2227,3
0,0,1,0,5,1,2,2,1,1,1,1,1,1,2,0,3,0,1417,3
0,0,0,0,1,1,2,1,0,2,2,0,2,2,0,1,2,5,2494,7
1,0,1,1,2,1,0,1,0,2,2,2,2,0,1,0,0,4,2768,7
0,0,1,1,2,1,0,0,0,2,2,2,2,2,2,0,0,3,2369,7
1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,38,5
1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,75,5
1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,100,5
0,0,1,0,1,1,0,0,0,2,0,0,2,2,0,1,0,3,1614,3
1,0,1,1,0,1,2,1,0,0,2,0,2,2,0,0,2,4,385,5
1,0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,4,673,1
1,1,1,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,8404,4
1,0,0,0,5,0,1,0,0,0,0,2,0,2,2,1,3,1,2799,7
1,1,1,0,5,1,2,1,0,0,2,2,2,2,2,0,2,4,6538,0
1,0,1,1,5,1,2,1,0,2,0,0,2,0,1,1,2,4,6588,0
0,0,0,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0,868,1
0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,2,734,1
0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,330,5
1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,2,55,5
1,0,1,0,0,1,0,0,0,0,2,0,2,2,0,1,3,3,564,5
1,0,1,0,1,1,0,0,2,0,0,2,0,0,0,0,3,2,1315,1
0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,2,3,74,5
1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,2,3,1861,3
1,1,1,1,2,1,0,0,0,2,0,2,2,2,0,1,2,3,2747,7
0,0,1,1,0,1,0,0,2,2,2,2,2,0,0,1,2,3,554,5
1,0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,4,453,5
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,994,1
1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,0,225,5
0,0,1,0,3,0,1,0,2,0,2,0,0,2,0,1,0,1,2145,3
0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,3,1671,3
0,0,1,0,5,1,2,1,0,2,2,2,2,2,1,1,0,5,8003,4
0,0,1,1,0,1,0,1,0,2,0,0,2,0,0,1,2,3,680,1
1,0,1,1,5,1,2,1,0,0,0,0,0,2,2,1,1,3,6130,0
0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,2,4,1415,3
1,0,0,0,5,1,2,0,0,2,2,2,2,2,2,1,0,4,6201,0
0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,2,0,5
1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,3,74,5
1,0,1,1,5,1,2,1,0,2,2,0,2,2,2,1,0,5,6597,0
0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,2,114,5
0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,2,3,139,5
1,1,1,0,5,1,2,0,0,2,0,0,0,2,1,0,0,2,3902,2
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
1,0,0,0,1,0,1,0,0,2,2,0,0,2,1,1,0,1,903,1
1,0,1,0,2,1,0,0,2,2,0,2,0,0,0,0,3,2,1785,3
0,0,1,0,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1397,3
0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,131,5
0,0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,4,1238,1
1,0,0,0,2,1,2,1,2,2,2,2,2,2,1,0,1,5,3899,2
0,1,1,0,5,1,2,1,2,0,0,0,0,0,2,1,1,3,5676,0
0,0,1,1,5,1,2,0,2,0,0,0,0,2,1,0,0,2,4543,6
0,0,1,1,4,1,0,1,2,0,2,2,0,0,0,1,0,3,4326,2
1,0,0,1,5,1,2,0,2,2,2,2,2,0,2,1,1,3,5502,6
0,1,0,0,1,1,2,1,0,2,2,0,0,2,0,1,2,4,1782,3
1,0,0,1,0,1,2,1,0,0,2,0,0,0,0,1,3,3,851,1
1,0,1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,4,167,5
0,0,1,1,0,1,2,1,0,0,0,2,0,0,0,1,2,3,502,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
1,1,1,1,1,1,0,1,2,0,2,2,0,2,1,0,1,4,1818,3
1,0,0,0,5,1,2,1,2,0,2,0,2,2,0,1,2,5,6300,0
0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,334,5
0,0,0,0,4,1,2,1,0,2,0,2,2,2,0,1,0,5,5916,0
1,0,0,0,2,1,2,1,2,2,2,2,0,0,0,1,1,4,2852,7
1,0,0,0,3,1,2,1,0,0,2,2,2,2,0,0,0,5,4131,2
0,0,0,0,2,1,0,0,2,0,0,2,0,0,1,0,3,2,1546,3
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,302,5
0,1,1,0,2,1,0,1,2,0,0,0,0,0,0,1,0,3,1929,3
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,265,5
1,0,1,1,5,1,2,1,0,2,2,0,2,2,1,1,2,5,6989,4
1,1,1,0,2,1,2,0,0,0,0,0,0,0,0,1,2,2,1442,3
1,0,1,1,4,1,2,1,0,0,0,0,0,2,0,0,0,4,4713,6
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,3,1758,3
1,0,1,0,2,1,2,1,0,0,2,0,2,2,0,1,2,4,3480,2
1,0,0,0,4,1,0,1,2,0,2,0,2,0,1,0,2,4,4738,6
1,1,1,1,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8399,4
1,0,1,1,4,1,2,1,0,2,0,2,2,0,1,1,1,4,5430,6
1,0,1,1,2,1,0,2,1,1,1,1,1,1,2,0,3,0,686,1
0,1,0,0,4,1,2,1,0,2,2,2,2,0,2,1,0,4,5706,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,490,5
1,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,1,0,1360,3
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,174,5
1,1,1,1,5,1,2,1,0,0,2,2,2,2,1,1,1,5,7379,4
0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,3,85,5
1,0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,4,1021,1
0,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,0,3,5029,6
0,0,1,1,2,1,0,0,2,2,2,0,0,0,1,1,3,2,1955,3
0,0,1,0,5,1,0,1,0,2,0,0,2,2,1,1,1,4,6744,0
0,0,1,1,4,1,0,0,0,2,2,2,2,2,2,1,0,3,4946,6
0,0,1,1,5,1,2,1,2,2,2,2,2,2,2,1,0,5,8248,4
0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,3,2,601,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,4,834,1
1,0,0,0,1,0,1,0,2,0,0,2,2,0,0,1,1,1,597,1
1,0,1,1,2,1,0,1,0,0,0,0,0,2,1,1,0,3,2647,7
1,0,1,1,3,1,0,1,0,2,0,0,2,0,0,1,3,4,3266,7
0,0,0,0,5,1,2,1,0,2,0,2,2,2,1,1,0,5,6744,0
1,1,1,0,4,1,2,1,2,2,2,0,2,0,1,1,0,4,5265,6
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,311,5
1,0,1,1,5,1,2,1,2,2,2,0,2,2,2,1,0,5,7966,4
0,0,1,1,5,1,2,1,2,2,2,2,2,2,2,1,0,5,8220,4
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,0,0,1153,1
0,0,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0,514,5
1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,0,3,2596,7
0,0,1,1,4,1,2,0,2,0,2,0,0,2,1,1,0,3,3808,2
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,19,5
1,0,0,0,3,1,0,0,2,2,0,2,2,0,1,0,3,3,2708,7
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,760,1
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,49,5
1,0,1,0,4,1,2,1,0,2,0,2,2,2,1,1,2,5,6033,0
1,0,1,0,0,1,2,2,1,1,1,1,1,1,0,1,3,0,89,5
1,0,1,1,0,1,0,0,2,0,0,0,2,2,0,0,1,3,516,5
1,0,1,1,4,1,2,1,0,0,2,0,2,2,2,1,1,4,5861,0
1,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,2,445,5
1,0,1,1,5,1,0,0,2,0,2,2,0,2,2,1,1,3,4973,6
1,0,1,1,1,1,0,1,2,0,0,2,2,2,1,0,2,4,1667,3
1,0,1,0,5,1,2,0,2,2,0,2,2,0,2,0,1,3,5357,6
0,0,0,0,2,1,2,1,0,0,2,0,2,2,0,1,2,4,3527,2
0,0,0,0,0,0,1,0,0,2,2,2,0,0,1,1,1,1,422,5
0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,1,1,0,1103,1
1,1,0,0,3,1,2,0,0,2,0,2,0,0,2,0,0,2,2754,7
0,0,0,0,0,1,0,0,0,0,2,2,0,2,1,0,1,2,697,1
1,0,1,0,4,1,2,1,0,2,0,0,2,2,1,0,1,4,5614,0
0,1,1,0,2,1,2,1,0,2,2,2,2,2,0,1,2,5,3204,7
1,0,1,0,5,1,0,0,2,2,0,2,2,2,2,1,3,3,4747,6
1,0,1,1,2,1,2,1,2,0,2,0,2,0,1,0,0,4,3082,7
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,597,1
1,1,1,0,2,1,2,1,2,2,0,0,0,2,0,1,2,4,3365,2
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,38,5
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,233,5
0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,3,75,5
0,1,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,4,346,5
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0,19,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,61,5
0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,4,85,5
1,0,0,0,4,1,0,0,2,2,0,0,2,0,2,1,1,2,3342,2
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,85,5
1,0,1,0,5,1,2,1,2,2,2,0,0,2,2,1,2,4,7422,4
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,0,2,4,6668,0
1,0,1,0,5,1,2,1,2,0,2,2,2,2,2,1,1,5,8071,4
1,0,1,1,3,1,2,2,1,1,1,1,1,1,1,0,2,0,1174,1
1,0,1,1,5,1,2,0,2,2,2,0,2,2,2,0,1,3,5435,6
1,0,0,0,2,1,0,1,2,2,2,0,0,0,0,1,1,3,2438,7
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,45,5
0,0,0,0,0,1,2,0,2,0,2,2,0,0,0,1,3,2,713,1
1,0,0,0,1,0,1,0,2,2,2,2,2,0,2,0,3,2,916,1
1,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,3,2,237,5
1,0,1,0,4,1,2,1,0,2,0,0,0,2,1,1,1,4,4614,6
1,0,1,0,5,1,0,2,1,1,1,1,1,1,2,1,1,0,1414,3
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,1,3,1170,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,47,5
0,0,1,1,5,1,2,1,0,0,0,0,0,0,1,1,0,3,4859,6
1,0,0,0,3,1,2,1,0,2,2,2,2,2,2,0,2,5,4903,6
0,0,0,0,2,1,2,1,2,0,2,2,2,2,1,1,0,5,3608,2
1,0,1,0,5,1,2,0,2,0,2,2,2,2,2,0,1,4,6094,0
1,0,1,1,3,1,0,0,2,0,2,2,2,2,2,0,1,3,3084,7
1,0,0,1,4,1,0,0,0,0,0,2,0,0,1,0,1,1,2356,7
1,0,1,1,5,1,2,1,2,2,2,2,2,2,2,0,0,5,8306,4
0,1,1,0,5,1,2,1,2,0,2,0,2,2,0,0,0,5,6786,0
1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,2,0,248,5
0,0,1,1,0,1,0,0,2,2,2,2,0,0,0,0,3,2,663,1
1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,3,0,1357,3
0,1,0,0,3,1,2,1,2,2,2,0,2,2,1,1,1,5,4860,6
1,0,0,0,4,1,2,0,0,0,2,2,0,2,2,0,0,3,3418,2
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,631,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,186,5
0,1,0,0,5,1,2,1,0,0,2,2,2,2,1,1,1,5,6976,4
0,0,0,0,4,1,2,1,2,2,0,2,0,0,0,1,0,4,4884,6
0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,3,522,5
1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,362,5
0,0,0,0,5,1,2,1,2,2,2,0,0,0,1,1,2,4,5755,0
1,0,1,1,3,1,0,1,0,0,2,0,2,0,1,1,2,3,3355,2
0,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0,406,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,137,5
0,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,4,2395,7
1,0,1,0,1,1,2,1,0,2,2,0,0,0,0,0,2,3,1968,3
0,1,1,0,5,1,2,1,0,2,2,0,2,2,1,0,1,5,6819,0
0,1,0,0,5,1,2,1,0,2,2,2,2,2,2,0,2,5,7943,4
1,1,1,0,4,1,2,1,0,2,0,0,0,2,0,0,1,4,4547,6
1,1,1,1,3,1,2,1,0,2,2,2,2,2,0,1,0,5,4687,6
0,0,1,0,3,1,2,0,2,0,0,0,0,0,0,0,0,2,2473,7
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,0,1,4,6562,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0,176,5
0,0,0,0,3,0,1,0,2,0,0,2,2,2,1,1,0,2,2236,3
0,0,1,1,5,1,2,1,0,2,2,0,2,2,0,1,2,5,6985,4
1,0,0,0,2,1,0,1,0,0,2,2,2,2,2,0,0,4,3109,7
0,0,1,0,5,1,2,0,2,2,2,2,0,0,2,0,1,3,4911,6
1,1,1,1,4,1,2,1,2,0,2,0,2,2,1,1,0,5,5794,0
1,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,3,855,1
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1620,3
0,0,1,1,3,1,0,0,0,0,0,0,2,0,0,0,2,2,2499,7
1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,4,89,5
0,1,0,0,4,1,0,1,0,2,2,0,0,2,1,1,0,4,4287,2
0,0,1,1,1,1,2,2,1,1,1,1,1,1,0,1,2,0,394,5
1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,4,1899,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,45,5
1,0,1,1,4,1,2,0,0,0,2,2,2,0,1,1,2,3,3442,2
0,1,0,0,0,1,2,1,0,2,0,0,0,2,0,0,2,4,161,5
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,1732,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,222,5
0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,3,74,5
1,0,1,1,2,1,0,2,1,1,1,1,1,1,2,0,3,0,655,1
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,0,475,5
0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,164,5
1,0,0,0,0,1,0,1,0,0,0,2,2,2,0,1,1,4,865,1
1,0,1,1,5,1,2,0,2,2,2,2,2,2,2,1,1,4,6132,0
1,0,1,0,3,1,0,0,2,2,2,0,2,2,1,0,0,3,3597,2
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,35,5
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,0,0,697,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,96,5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,428,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
1,0,1,1,5,1,2,0,2,2,0,0,0,2,2,1,3,3,4459,6
0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,0,0,1167,1
0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,3,3,238,5
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,145,5
1,0,0,0,4,0,1,0,0,0,2,0,0,0,0,1,0,0,1453,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,191,5
0,0,1,0,5,0,1,0,0,2,2,2,2,2,2,0,0,2,4039,2
0,0,1,1,4,1,0,2,1,1,1,1,1,1,1,1,0,0,1039,1
1,0,1,1,4,1,2,2,1,1,1,1,1,1,2,0,1,0,1336,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,3,75,5
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,1,0,493,5
1,1,0,0,4,0,1,0,0,2,0,0,2,2,0,1,2,1,2550,7
1,1,0,0,5,1,2,1,2,0,2,2,2,2,2,1,2,5,7246,4
0,0,0,0,3,1,2,2,1,1,1,1,1,1,1,0,0,0,1203,1
0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,62,5
1,0,0,0,0,1,2,1,0,2,2,0,2,2,0,0,3,5,313,5
